path,is_article,title,has_h1,chars_no_space,too_short_lt_800,has_core_concept,has_interviewer_focus,has_standard_answer,has_followups,has_scenario_or_code,has_pitfalls_or_summary,missing_count,missing_fields
docs/08-network/network-layer/ICMP是什么？.md,True,ICMP是什么？,True,830,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/IGMP是什么？.md,True,IGMP是什么？,True,1179,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/IPV4和IPV6有什么区别？.md,True,IPV4和IPV6有什么区别？,True,816,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/IP分片与重组机制是什么？.md,True,IP分片与重组机制是什么？,True,1171,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/IP地址是如何分类的？.md,True,IP地址是如何分类的？,True,968,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/NAT网络地址转换是什么？.md,True,NAT网络地址转换是什么？,True,1315,False,True,True,True,True,True,True,0,
docs/08-network/network-layer/README.md,False,network-layer,True,1062,False,True,True,True,True,True,True,,
docs/08-network/network-layer/打开网页发生的网络过程是怎么样的？.md,True,打开网页发生的网络过程是怎么样的？,True,1450,False,True,True,True,True,True,True,0,
docs/08-network/network-model/README.md,False,network-model,True,563,False,True,True,True,True,True,True,,
docs/08-network/network-model/网络OSI模型和TCP-IP模型是什么？.md,True,网络OSI模型和TCP/IP模型是什么？,True,1625,False,True,True,True,True,True,True,0,
docs/08-network/network-security/CSRF跨站请求伪造攻击是什么？.md,True,CSRF跨站请求伪造攻击是什么？,True,1113,False,True,True,True,True,True,True,0,
docs/08-network/network-security/DDOS攻击是什么？.md,True,DDOS攻击是什么？,True,1302,False,True,True,True,True,True,True,0,
docs/08-network/network-security/DNS劫持是什么？.md,True,DNS 劫持是什么？,True,980,False,True,True,True,True,True,True,0,
docs/08-network/network-security/README.md,False,network-security,True,1000,False,True,True,True,True,True,True,,
docs/08-network/network-security/SQL注入攻击是什么？.md,True,SQL注入攻击是什么？,True,971,False,True,True,True,True,True,True,0,
docs/08-network/network-security/XSS攻击和CSRF攻击区别是什么？.md,True,XSS攻击和CSRF攻击区别是什么？,True,1621,False,True,True,True,True,True,True,0,
docs/08-network/network-security/XSS跨站脚本攻击事例有哪些？.md,True,XSS跨站脚本攻击事例有哪些？,True,1613,False,True,True,True,True,True,True,0,
docs/08-network/network-security/XSS跨站脚本攻击是什么？.md,True,XSS跨站脚本攻击是什么？,True,1740,False,True,True,True,True,True,True,0,
docs/08-network/network-security/对称加密和非对称加密有什么区别？.md,True,对称加密和非对称加密有什么区别？,True,2350,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/QUIC协议是什么？.md,True,QUIC协议是什么？,True,1202,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/README.md,False,transport-layer,True,3337,False,True,True,True,True,True,True,,
docs/08-network/transport-layer/TCP keepalive是什么？.md,True,TCP keepalive是什么？,True,2195,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP三次握手SYN报文什么情况下会被丢弃？.md,True,TCP三次握手SYN报文什么情况下会被丢弃？,True,1905,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP三次握手和TLS握手能合并吗？.md,True,TCP 三次握手和 TLS 握手能合并吗？,True,948,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP三次握手和accept是什么关系？.md,True,TCP三次握手和accept是什么关系？,True,915,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP三次握手的过程是怎么样的？.md,True,TCP三次握手的过程是怎么样的？,True,1327,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP与UDP端口绑定有区别吗？.md,True,TCP与UDP端口绑定有区别吗？,True,1919,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP中的tcp_tw_reuse为什么默认关闭？.md,True,TCP中的tcp_tw_reuse为什么默认关闭？,True,828,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP为什么需要TIME_WAIT状态？.md,True,TCP为什么需要TIME_WAIT状态？,True,2592,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP为什么需要三次握手？.md,True,TCP为什么需要三次握手？,True,1638,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP协议有什么缺陷？.md,True,TCP协议有什么缺陷？,True,1037,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP和UDP有什么区别？.md,True,TCP和UDP有什么区别？,True,1188,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP四次挥手如果服务端的FIN报文比数据报文先到会发生什么？.md,True,TCP四次挥手如果服务端的FIN报文比数据报文先到会发生什么？,True,896,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP四次挥手的过程特殊场景分析？.md,True,TCP四次挥手的过程特殊场景分析？,True,2744,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP四次挥手过程是怎么样的？.md,True,TCP四次挥手过程是怎么样的？,True,1392,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP处于TIME_WAIT状态收到SYN报文会怎么样？.md,True,TCP处于TIME_WAIT状态收到SYN报文会怎么样？,True,968,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP头部格式有哪些？.md,True,TCP头部格式有哪些？,True,1659,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP如何优化性能？.md,True,TCP如何优化性能？,True,5788,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP如何保证可靠传输？.md,True,TCP如何保证可靠传输？,True,1295,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP延迟确认机制是什么？.md,True,TCP延迟确认机制是什么？,True,1353,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP快速建立连接是什么？.md,True,TCP快速建立连接是什么？,True,1329,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP拥塞控制机制是什么？.md,True,TCP拥塞控制机制是什么？,True,2559,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP握手期间服务端工作内容是什么？.md,True,TCP握手期间服务端工作内容是什么？,True,836,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP握手过程数据包丢失会发生什么？.md,True,TCP握手过程数据包丢失会发生什么？,True,2103,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP数据一定不会丢失吗？.md,True,TCP数据一定不会丢失吗？,True,1947,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP是面向字节流协议怎么理解？.md,True,TCP是面向字节流协议怎么理解？,True,1764,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP每次建立连接的初始序列号为什么要不一样？.md,True,TCP每次建立连接的初始序列号为什么要不一样？,True,1944,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP流量控制是什么？.md,True,TCP流量控制是什么？,True,2114,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP滑动窗口是什么？.md,True,TCP滑动窗口是什么？,True,2036,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP粘包问题如何解决？.md,True,TCP粘包问题如何解决？,True,1194,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP连接一端断电和进程崩溃有何区别？.md,True,TCP连接一端断电和进程崩溃有何区别？,True,2112,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP连接在拔掉网线后会发生什么？.md,True,TCP连接在拔掉网线后会发生什么？,True,1434,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP连接处于ESTABLISH状态，收到SYN报文会发生什么？.md,True,TCP连接处于ESTABLISH状态，收到SYN报文会发生什么？,True,1314,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TCP重传机制是什么？.md,True,TCP重传机制是什么？,True,2193,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/TIME_WAIT过多有什么危害？.md,True,TIME_WAIT过多有什么危害？,True,2703,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/UDP首部格式有哪些字段？.md,True,UDP首部格式有哪些字段？,True,1215,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/什么是SYN攻击？半连接和全连接队列？.md,True,什么是SYN攻击？半连接和全连接队列？,True,2852,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/如何提升TCP性能？.md,True,如何提升TCP性能？,True,956,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/既然IP会分片，为什么TCP层还需要MSS？.md,True,既然IP会分片，为什么TCP层还需要MSS？,True,1070,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/服务端出现大量CLOSE_WAIT状态原因是什么？.md,True,服务端出现大量CLOSE_WAIT状态原因是什么？,True,1006,False,True,True,True,True,True,True,0,
docs/08-network/transport-layer/没有listen能建立TCP连接吗？.md,True,没有listen能建立TCP连接吗？,True,1235,False,True,True,True,True,True,True,0,
docs/09-algorithm/README.md,False,算法,True,511,False,False,True,True,False,False,True,,
docs/README.md,False,🏠 Java 后端面试知识库,True,945,False,False,True,True,True,True,True,,
docs/_404.md,False,😅 页面未找到,True,120,False,False,False,False,False,False,False,,
docs/_archived/README.md,False,_archived,True,10,False,False,False,False,False,False,False,,
docs/_coverpage.md,False,Java 后端面试知识库,True,137,False,False,False,True,True,True,True,,
docs/algorithms/dynamic-programming/LC53-最大子数组和.md,True,LC53 最大子数组和,True,1832,False,True,True,True,True,True,True,0,
docs/devops/Docker与K8s之前的关系是什么？.md,True,Docker 与 K8s 之间的关系是什么？,True,1914,False,True,True,True,True,True,True,0,
docs/devops/Docker与虚拟机有什么区别？.md,True,Docker 与虚拟机有什么区别？,True,1623,False,True,True,True,True,True,True,0,
docs/devops/Docker部署实操笔记.md,True,Docker 部署实操笔记,True,1893,False,True,True,True,True,True,True,0,
docs/devops/README.md,False,DevOps,True,550,False,False,True,True,False,True,True,,
docs/devops/Windows11使用docker部署openclaw.md,True,Windows 11 使用 Docker 部署 OpenClaw,True,1750,False,True,True,True,True,True,True,0,
docs/devops/什么是Linux？.md,True,什么是 Linux？,True,1933,False,True,True,True,True,True,True,0,
docs/devops/使用TailScale外网访问树莓派.md,True,使用 Tailscale 外网访问树莓派,True,1646,False,True,True,True,True,True,True,0,
docs/devops/如何从日志分析PV和UV？.md,True,如何从日志分析 PV 和 UV？,True,1684,False,True,True,True,True,True,True,0,
docs/devops/常用Linux命令.md,True,常用 Linux 命令,True,1457,False,True,True,True,True,True,True,0,
docs/devops/常用的Linux命令有哪些？.md,True,常用的 Linux 命令有哪些？,True,1708,False,True,True,True,True,True,True,0,
docs/devops/树莓派-5-NVMe-SSD-系统迁移全流程手册.md,True,树莓派 5 NVMe SSD 系统迁移全流程手册,True,1803,False,True,True,True,True,True,True,0,
docs/devops/树莓派-Raspberry-Pi-OS（原生-Debian）常用指令大全.md,True,树莓派 Raspberry Pi OS（原生 Debian）常用指令大全,True,1640,False,True,True,True,True,True,True,0,
docs/sidebar.md,False,,False,1743,False,False,False,False,False,False,False,,
